x,y,z,type
-11676163.28,5339613.2,1350.8,1
-11674717.95,5340412.36,1390.93,1
-11675556.67,5340298.11,1364.32,2
-11676202.42,5339537.87,1350.25,2
-11676164.0,5339652.14,1348.15,1
-11676239.75,5339423.78,1347.77,1
-11676202.98,5339575.43,1350.82,1
-11676240.16,5339461.11,1348.81,1
-11676164.5,5339690.32,1348.31,2
-11676239.31,5339500.43,1348.84,1
-11676088.4,5339842.0,1358.44,2
-11675900.13,5340071.15,1369.72,2
-11676279.2,5339422.7,1346.23,1
-11676240.67,5339575.88,1349.68,2
-11674528.73,5340336.73,1386.88,1
-11675441.13,5340376.06,1369.44,2
-11676240.19,5339612.62,1348.07,2
-11676012.22,5339994.21,1361.99,2
-11676126.24,5339842.37,1356.79,2
-11676050.32,5339955.97,1361.35,2
-11676239.49,5339650.86,1345.58,2
-11676278.67,5339537.66,1348.11,2
-11676088.43,5339918.6,1356.32,1
-11676127.4,5339878.66,1355.13,1
-11676316.63,5339460.99,1346.02,2
-11676201.67,5339766.13,1352.68,1
-11676278.17,5339612.23,1346.0,2
-11675936.51,5340108.79,1367.38,2
-11675859.81,5340184.87,1360.52,2
-11676240.6,5339728.22,1350.29,2
-11676315.21,5339576.24,1345.39,2
-11676164.32,5339880.58,1352.48,2
-11676354.68,5339463.02,1345.44,1
-11676050.9,5340032.51,1359.38,2
-11674528.28,5340297.67,1388.15,2
-11676202.65,5339841.6,1352.43,2
-11676278.12,5339727.61,1349.88,2
-11676240.6,5339803.55,1351.9,2
-11676317.44,5339652.39,1347.14,2
-11676277.92,5339766.14,1350.85,2
-11676164.49,5339956.08,1357.91,2
-11676391.9,5339537.0,1344.36,1
-11676354.09,5339652.64,1347.13,2
-11674680.16,5340337.03,1391.67,2
-11676316.59,5339765.88,1349.42,2
-11676354.5,5339690.84,1347.35,1
-11676088.69,5340070.64,1356.93,2
-11674793.95,5340375.33,1388.93,2
-11675859.74,5340260.56,1359.04,2
-11675095.25,5340437.6,1376.83,1
-11676355.04,5339728.24,1347.52,1
-11676391.86,5339652.07,1345.71,2
-11676240.44,5339918.29,1353.01,2
-11676467.74,5339424.14,1339.89,2
-11676429.53,5339575.67,1341.35,2
-11676277.33,5339880.42,1348.81,2
-11674946.36,5340411.46,1383.93,1
-11676202.5,5339994.17,1358.09,2
-11676485.73,5339462.82,1338.73,2
-11675517.96,5340412.51,1365.32,2
-11676012.11,5340184.7,1360.65,2
-11676354.98,5339802.68,1347.75,2
-11676507.85,5339422.34,1336.7,2
-11676315.72,5339881.44,1347.17,1
-11676506.57,5339460.55,1337.54,2
-11676430.16,5339689.64,1344.65,2
-11676393.12,5339765.64,1346.93,2
-11674678.91,5340298.61,1391.85,1
-11676354.18,5339840.56,1346.78,1
-11676508.38,5339499.51,1338.01,2
-11676278.41,5339957.19,1353.18,2
-11676430.03,5339728.35,1345.32,2
-11676467.31,5339651.83,1342.47,2
-11676507.09,5339577.53,1340.03,1
-11676533.62,5339497.79,1338.25,2
-11676527.76,5339522.59,1338.73,2
-11675022.25,5340411.74,1383.02,2
-11674641.89,5340260.73,1391.86,2
-11676495.99,5339624.67,1338.67,7
-11674718.11,5340298.93,1391.19,2
-11676392.89,5339841.69,1344.97,2
-11676545.06,5339537.99,1339.57,2
-11676581.45,5339425.27,1335.82,2
-11676545.23,5339576.23,1340.89,2
-11676392.82,5339881.42,1346.46,2
-11674679.96,5340261.2,1391.6,2
-11676468.1,5339765.99,1344.59,1
-11674831.94,5340337.32,1388.39,2
-11675060.45,5340411.15,1381.76,2
-11676278.67,5340032.31,1356.35,2
-11676430.37,5339842.28,1343.51,1
-11675860.23,5340336.87,1357.42,2
-11676585.05,5339498.58,1337.96,2
-11676582.05,5339538.4,1338.79,1
-11676583.78,5339537.82,1338.71,2
-11676391.99,5339918.57,1348.35,1
-11676601.73,5339502.75,1343.71,1
-11676087.71,5340222.47,1355.53,2
-11676621.31,5339461.52,1337.05,2
-11675669.53,5340413.19,1357.41,2
-11676543.7,5339690.2,1341.35,2
-11674717.86,5340260.52,1391.43,2
-11676593.63,5339568.61,1338.74,2
-11675973.74,5340298.39,1353.9,2
-11676620.58,5339499.54,1337.48,2
-11674794.0,5340299.19,1389.64,1
-11674565.68,5340146.41,1394.43,2
-11676050.21,5340260.22,1354.8,2
-11676392.31,5339957.49,1349.44,1
-11676617.09,5339539.79,1336.79,2
-11676615.15,5339534.91,1345.8,1
-11676636.82,5339451.5,1349.75,1
-11674984.86,5340374.74,1385.66,2
-11676645.8,5339425.18,1349.09,1
-11676430.08,5339918.55,1346.51,1
-11676545.04,5339729.57,1343.7,2
-11676506.85,5339805.07,1342.45,1
-11676582.78,5339652.61,1340.07,2
-11674679.89,5340222.41,1391.71,2
-11675821.94,5340375.0,1354.84,2
-11676645.17,5339452.96,1348.52,1
-11676657.56,5339423.53,1337.02,2
-11676126.46,5340222.77,1353.01,2
-11676658.76,5339461.41,1335.8,2
-11676582.76,5339689.39,1340.44,1
-11676619.2,5339601.49,1338.74,2
-11674756.05,5340260.5,1391.01,2
-11676278.41,5340108.56,1351.99,2
-11676354.57,5340032.31,1352.96,2
-11676658.78,5339498.93,1337.59,2
-11676240.49,5340147.12,1351.29,2
-11676430.03,5339956.51,1347.38,2
-11676202.23,5340184.88,1349.05,2
-11674565.42,5340108.77,1394.57,1
-11676659.4,5339537.25,1338.02,2
-11676544.37,5339804.29,1342.35,1
-11674718.34,5340223.0,1391.32,2
-11676164.14,5340223.08,1351.49,2
-11676658.82,5339574.98,1338.7,2
-11676690.65,5339465.38,1338.74,2
-11676659.57,5339576.69,1338.77,2
-11676700.07,5339424.48,1343.55,2
-11676701.37,5339461.91,1339.94,1
-11676658.72,5339614.28,1339.61,1
-11674641.86,5340146.72,1393.3,2
-11676240.93,5340183.67,1348.93,2
-11676697.31,5339537.13,1338.31,2
-11675060.7,5340374.76,1383.45,2
-11676544.62,5339880.42,1342.47,1
-11676698.12,5339575.01,1338.84,2
-11676701.9,5339575.22,1338.75,2
-11676392.82,5340069.97,1350.5,2
-11676660.53,5339689.34,1340.4,1
-11674832.03,5340260.42,1389.05,2
-11676697.06,5339614.06,1339.42,1
-11674908.43,5340298.87,1387.48,2
-11676164.22,5340260.43,1350.91,1
-11674680.33,5340146.71,1392.38,2
-11674641.58,5340108.51,1393.14,2
-11674565.83,5340032.51,1394.12,2
-11676544.73,5339918.12,1342.73,2
-11675936.63,5340374.81,1352.84,2
-11676583.32,5339879.44,1342.4,1
-11676467.29,5340031.56,1344.77,1
-11676392.16,5340106.9,1348.22,1
-11676506.43,5339994.17,1342.8,2
-11676697.41,5339690.43,1341.55,2
-11674756.66,5340184.56,1391.08,2
-11675021.69,5340337.24,1384.74,2
-11674527.6,5339956.16,1393.14,2
-11676544.9,5339956.39,1342.95,2
-11676583.0,5339918.72,1342.55,1
-11674642.15,5340070.23,1392.59,2
-11675251.38,5340411.67,1374.4,2
-11676697.83,5339729.19,1343.69,1
-11676278.34,5340222.73,1346.33,1
-11676738.08,5339650.42,1341.71,1
-11676775.92,5339539.03,1345.53,1
-11674832.08,5340222.36,1389.26,2
-11676468.9,5340069.89,1343.72,2
-11676164.14,5340297.62,1349.14,2
-11676430.72,5340109.03,1344.27,1
-11676506.36,5340033.26,1343.02,2
-11676811.43,5339461.65,1351.13,1
-11674908.74,5340260.78,1387.18,2
-11676240.24,5340260.53,1347.05,2
-11676660.14,5339841.9,1342.34,1
-11674565.12,5339956.02,1393.11,1
-11675060.42,5340337.16,1382.78,2
-11676354.16,5340184.36,1346.46,1
-11676811.41,5339499.93,1350.27,1
-11676620.68,5339918.39,1343.03,1
-11676734.95,5339728.15,1344.29,2
-11674641.9,5340032.05,1391.79,1
-11676774.34,5339650.76,1343.0,1
-11676126.07,5340334.3,1349.37,1
-11676506.54,5340069.49,1343.66,1
-11675157.71,5340369.11,1376.82,1
-11676468.65,5340108.43,1343.91,1
-11676811.65,5339575.15,1348.02,1
-11676697.28,5339841.84,1342.36,2
-11676849.56,5339461.38,1356.5,2
-11674604.04,5339956.37,1392.15,2
-11676773.22,5339730.26,1344.36,2
-11674718.44,5340070.29,1391.59,1
-11676354.29,5340222.19,1344.97,2
-11676736.78,5339803.52,1345.27,2
-11676811.06,5339650.81,1345.67,2
-11676850.49,5339537.15,1353.1,2
-11676582.61,5340030.76,1343.21,1
-11676240.67,5340299.48,1347.85,2
-11676507.24,5340109.57,1344.01,2
-11676848.89,5339574.91,1350.04,1
-11674603.31,5339919.2,1390.66,1
-11674869.59,5340184.96,1388.14,2
-11674983.49,5340261.52,1385.47,2
-11676887.93,5339461.74,1356.13,1
-11674528.34,5339804.84,1381.05,2
-11676317.33,5340261.84,1346.63,2
-11676659.23,5339956.28,1343.7,1
-11676850.63,5339612.95,1348.78,2
-11676810.3,5339728.61,1343.48,2
-11674565.38,5339843.57,1383.76,2
-11675136.46,5340336.32,1378.09,2
-11675157.99,5340345.41,1376.82,1
-11674682.68,5339996.11,1385.72,1
-11674718.6,5340032.2,1390.9,2
-11674756.65,5340070.86,1391.3,2
-11674529.02,5339766.57,1380.24,2
-11674946.99,5340223.18,1384.73,1
-11676924.02,5339423.72,1348.88,1
-11676887.48,5339574.3,1352.38,1
-11676810.16,5339767.06,1346.82,2
-11676659.7,5339994.51,1344.51,1
-11674641.3,5339917.57,1388.36,1
-11676354.27,5340261.09,1347.5,1
-11675020.78,5340260.08,1383.94,2
-11676697.87,5339956.49,1344.98,2
-11676888.04,5339613.59,1349.85,2
-11674529.59,5339728.96,1378.51,1
-11675631.61,5340450.79,1358.13,2
-11676126.22,5340375.39,1350.03,2
-11675097.78,5340299.66,1379.43,2
-11674794.38,5340070.42,1390.99,2
-11676852.42,5339727.4,1344.89,2
-11675111.12,5340303.08,1376.8,2
-11674529.03,5339690.79,1377.06,1
-11676621.28,5340069.38,1343.79,1
-11676963.46,5339424.66,1351.47,1
-11676659.61,5340031.34,1345.15,1
-11676582.74,5340107.31,1349.66,1
-11676926.01,5339575.89,1355.75,2
-11676697.28,5339994.36,1345.35,2
-11675707.9,5340450.81,1359.95,2
-11674562.4,5339729.15,1378.3,2
-11675059.89,5340261.26,1381.72,2
-11676509.17,5340185.29,1344.36,1
-11675291.07,5340373.5,1368.24,2
-11676963.71,5339499.62,1356.23,2
-11674832.41,5340070.79,1390.44,1
-11674561.86,5339694.1,1376.88,1
-11676851.16,5339804.65,1346.8,2
-11675157.66,5340307.49,1376.84,2
-11676050.12,5340413.5,1353.55,1
-11674602.7,5339765.67,1379.07,1
-11676621.5,5340108.62,1343.94,2
-11676888.3,5339764.94,1345.18,1
-11676926.75,5339689.07,1347.08,1
-11674642.47,5339805.1,1378.19,2
-11676773.17,5339956.54,1346.28,1
-11674724.03,5339920.07,1381.21,2
-11675098.8,5340259.62,1379.03,1
-11674605.84,5339723.79,1376.77,2
-11674794.47,5339994.84,1389.82,2
-11674945.78,5340145.75,1385.51,2
-11674832.7,5340032.73,1390.0,1
-11674908.48,5340108.53,1387.88,1
-11676925.65,5339728.45,1348.77,2
-11674870.31,5340070.12,1389.69,1
-11676964.4,5339651.53,1350.83,1
-11677002.15,5339537.26,1359.41,2
-11676392.93,5340298.01,1345.27,2
-11675061.16,5340224.46,1379.97,1
-11674716.15,5339880.05,1378.49,1
-11676850.06,5339880.49,1350.47,2
-11675034.0,5340203.71,1376.78,2
-11676925.53,5339764.94,1348.45,2
-11677002.0,5339575.89,1358.09,2
-11676773.49,5339993.89,1347.59,1
-11676963.99,5339689.3,1348.2,2
-11674757.53,5339919.08,1383.87,2
-11676811.52,5339956.26,1347.62,2
-11674605.94,5339653.46,1370.3,2
-11674567.03,5339536.8,1368.85,2
-11674680.85,5339788.65,1376.78,2
-11674983.89,5340145.6,1383.93,2
-11676241.07,5340375.56,1352.86,2
-11675023.72,5340178.7,1380.21,1
-11674946.66,5340108.5,1386.38,1
-11676545.37,5340222.76,1346.95,2
-11677002.85,5339651.44,1352.73,1
-11674567.71,5339499.91,1368.7,2
-11674641.48,5339688.56,1373.92,2
-11675097.14,5340222.73,1377.48,2
-11676735.23,5340070.8,1347.75,1
-11676888.26,5339880.63,1353.26,2
-11675216.04,5340297.04,1369.76,2
-11676657.94,5340145.71,1347.22,1
-11674793.72,5339918.29,1387.72,1
-11676811.6,5339993.86,1348.03,2
-11676964.5,5339765.86,1351.38,2
-11677003.08,5339688.46,1349.96,1
-11677077.78,5339460.97,1355.66,2
-11674605.79,5339575.88,1366.1,2
-11674833.01,5339956.55,1389.07,1
-11677077.43,5339499.74,1354.91,2
-11677040.4,5339613.38,1357.88,2
-11674604.33,5339536.85,1367.59,2
-11675062.01,5340181.13,1378.47,2
-11674759.4,5339847.44,1379.17,1
-11674907.39,5340031.07,1388.47,2
-11675784.1,5340451.15,1357.02,2
-11677078.1,5339537.97,1357.24,2
-11674604.39,5339499.6,1365.97,2
-11677040.23,5339651.84,1356.61,2
-11674795.3,5339880.4,1385.79,2
-11676735.79,5340108.55,1347.93,2
-11674720.42,5339765.14,1370.53,2
-11676811.53,5340032.62,1348.96,2
-11676926.49,5339880.5,1355.52,2
-11677039.76,5339689.16,1352.05,2
-11676544.63,5340262.05,1346.8,1
-11677116.2,5339461.87,1357.42,2
-11674603.99,5339423.11,1363.18,2
-11675822.05,5340450.96,1358.38,2
-11677078.33,5339613.3,1358.02,2
-11675099.93,5340185.77,1372.47,2
-11674908.26,5339994.3,1388.32,1
-11674796.07,5339843.15,1384.12,1
-11675022.51,5340108.38,1383.18,1
-11677116.39,5339537.61,1357.31,2
-11676352.87,5340371.26,1349.78,2
-11677116.09,5339575.69,1359.03,2
-11674642.84,5339461.39,1362.92,2
-11676887.48,5339994.24,1351.76,2
-11674681.06,5339575.9,1364.69,2
-11677077.73,5339689.94,1356.26,2
-11677039.95,5339765.7,1359.64,2
-11674908.3,5339956.29,1388.25,1
-11676697.65,5340184.86,1350.46,2
-11676925.88,5339956.06,1358.88,2
-11674832.62,5339842.48,1386.42,2
-11674946.79,5339994.15,1387.05,1
-11677077.99,5339728.66,1353.65,2
-11675860.13,5340450.99,1357.15,2
-11674795.98,5339767.83,1383.01,2
-11676963.74,5339917.97,1360.62,2
-11674752.24,5339692.27,1369.84,2
-11677116.49,5339652.0,1357.99,2
-11675107.02,5340142.28,1377.29,1
-11674715.48,5339575.6,1366.08,2
-11674908.49,5339919.32,1388.1,1
-11677115.98,5339689.46,1358.64,2
-11674791.24,5339726.87,1375.11,2
-11675631.27,5340413.06,1359.19,2
-11675175.18,5340182.67,1378.22,1
-11677153.89,5339613.59,1360.55,2
-11674984.73,5339995.04,1385.97,2
-11675135.75,5340145.51,1379.27,1
-11677116.02,5339727.7,1356.71,1
-11677191.85,5339537.52,1360.52,1
-11675099.78,5340107.53,1380.58,1
-11676697.49,5340222.95,1352.92,2
-11677077.83,5339803.4,1360.16,1
-11677153.8,5339651.82,1359.96,2
-11674754.77,5339577.61,1372.42,2
-11675897.82,5340451.02,1356.09,2
-11674789.02,5339654.33,1376.69,2
-11674803.5,5339687.23,1376.93,1
-11674870.73,5339804.65,1386.04,2
-11677115.96,5339765.82,1357.52,2
-11677230.62,5339461.39,1359.42,2
-11674821.88,5339715.35,1376.81,2
-11677153.58,5339689.83,1359.05,2
-11674984.78,5339957.0,1386.58,2
-11677230.19,5339499.9,1361.26,2
-11677001.83,5339956.23,1360.94,2
-11675136.98,5340108.52,1382.11,2
-11677154.3,5339727.63,1358.77,2
-11674832.75,5339689.86,1380.39,1
-11677230.45,5339537.29,1362.43,2
-11677268.56,5339423.06,1358.77,2
-11676354.52,5340410.46,1346.59,1
-11677229.9,5339575.03,1363.06,2
-11674832.35,5339651.48,1378.85,1
-11674870.11,5339728.75,1383.31,1
-11677191.82,5339689.97,1360.86,2
-11676812.5,5340183.82,1351.26,1
-11675022.7,5339955.43,1386.15,1
-11677230.01,5339614.13,1363.23,2
-11677040.05,5339955.96,1360.99,2
-11675060.26,5339993.65,1385.21,1
-11674832.66,5339614.99,1377.3,1
-11675098.59,5340030.47,1385.18,1
-11677192.19,5339727.86,1359.0,2
-11675137.75,5340070.26,1384.01,2
-11677077.45,5339918.31,1361.18,2
-11677268.33,5339537.55,1362.87,2
-11676583.65,5340336.78,1350.18,1
-11677305.33,5339423.28,1360.93,2
-11676963.77,5340070.15,1355.65,2
-11674946.38,5339804.04,1385.46,2
-11677001.72,5340031.76,1361.28,2
-11677306.04,5339461.6,1360.89,2
-11674870.93,5339652.2,1379.14,1
-11674908.09,5339728.46,1383.33,1
-11676507.09,5340375.39,1347.18,2
-11677230.0,5339690.51,1363.2,2
-11675974.07,5340451.04,1354.24,2
-11675288.76,5340182.94,1378.55,1
-11677268.27,5339614.23,1362.87,2
-11674985.1,5339842.45,1385.17,2
-11674869.74,5339615.19,1377.72,1
-11674907.77,5339691.46,1381.39,1
-11677268.66,5339651.62,1361.85,2
-11674869.98,5339574.93,1375.97,2
-11676621.51,5340337.11,1353.15,2
-11677305.73,5339575.8,1362.52,2
-11676925.98,5340146.47,1353.33,2
-11674909.1,5339652.33,1379.15,2
-11674946.3,5339728.69,1383.25,2
-11677344.27,5339461.53,1363.02,2
-11677268.85,5339689.98,1361.67,1
-11675326.83,5340182.61,1380.12,1
-11675023.23,5339842.29,1385.14,2
-11674908.68,5339614.89,1377.47,1
-11676049.75,5340451.1,1355.87,2
-11675175.19,5340031.71,1385.88,1
-11675212.93,5340071.31,1384.67,1
-11677153.85,5339917.9,1358.65,2
-11674946.45,5339690.36,1381.26,2
-11677344.02,5339537.87,1361.01,2
-11674870.23,5339460.87,1372.8,2
-11677192.22,5339880.25,1356.01,1
-11677382.93,5339423.47,1363.32,2
-11677344.83,5339576.05,1360.48,2
-11676659.12,5340336.69,1356.67,2
-11674947.31,5339652.94,1379.44,1
-11674983.6,5339728.55,1382.46,2
-11675135.76,5339957.0,1387.59,1
-11675821.7,5340413.33,1355.38,2
-11676925.49,5340184.58,1353.46,1
-11676584.75,5340375.12,1350.76,2
-11677381.98,5339499.13,1362.53,2
-11675325.5,5340146.48,1381.22,1
-11674946.47,5339613.49,1377.85,1
-11675708.21,5340374.96,1356.92,2
-11677191.99,5339918.1,1355.85,2
-11674984.22,5339690.36,1380.94,1
-11677344.54,5339651.88,1358.57,2
-11676887.98,5340222.72,1354.54,2
-11674951.49,5339589.23,1376.82,2
-11675389.5,5340183.16,1376.84,2
-11677077.74,5340070.37,1360.17,2
-11674984.16,5339652.73,1379.43,2
-11677344.47,5339689.94,1355.38,2
-11675022.1,5339728.91,1382.42,1
-11677306.46,5339765.6,1359.15,2
-11677268.58,5339841.24,1353.16,2
-11676849.17,5340260.99,1354.24,2
-11677382.16,5339613.98,1357.87,2
-11677192.01,5339956.33,1355.79,2
-11676963.49,5340184.93,1354.85,2
-11677420.53,5339499.27,1361.51,2
-11674984.87,5339613.88,1378.0,1
-11677344.46,5339727.76,1355.64,2
-11675327.27,5340107.97,1381.47,1
-11677381.86,5339652.5,1354.89,2
-11675023.85,5339690.19,1381.27,1
-11677305.25,5339804.27,1360.45,2
-11677268.69,5339879.21,1349.55,1
-11674947.48,5339460.26,1372.9,2
-11674987.13,5339578.48,1376.83,2
-11677420.22,5339575.41,1359.54,2
-11675174.99,5339918.33,1387.12,2
-11677458.76,5339461.99,1356.67,2
-11676811.33,5340298.86,1357.77,2
-11677153.84,5340032.17,1359.57,2
-11674947.3,5339422.54,1371.66,2
-11675061.06,5339727.98,1383.01,1
-11675396.35,5340146.29,1376.83,2
-11677001.82,5340184.56,1356.16,2
-11675250.55,5339994.23,1385.89,2
-11677381.87,5339727.78,1352.18,2
-11675023.65,5339615.41,1378.68,1
-11675287.75,5340032.6,1383.96,1
-11676660.21,5340375.12,1356.19,1
-11675059.87,5339691.11,1381.85,1
-11675364.15,5340107.39,1379.15,1
-11677420.11,5339652.17,1354.4,2
-11677458.46,5339537.55,1360.08,2
-11677344.2,5339804.26,1358.24,2
-11677495.92,5339423.61,1352.56,2
-11677306.45,5339878.83,1350.47,2
-11675022.73,5339575.72,1376.98,1
-11676164.97,5340451.22,1353.55,2
-11675058.47,5339653.36,1380.74,1
-11677420.96,5339689.07,1350.21,2
-11676849.48,5340298.78,1356.48,2
-11675098.1,5339728.23,1383.3,1
-11676925.51,5340260.67,1355.67,2
-11677496.56,5339499.52,1356.06,1
-11675288.56,5339995.91,1385.47,1
-11675936.22,5340413.31,1353.89,2
-11675022.15,5339498.35,1373.89,2
-11675062.9,5339613.93,1379.22,1
-11677496.5,5339537.23,1357.43,2
-11675098.68,5339689.6,1382.43,1
-11677534.31,5339423.7,1349.39,2
-11675061.31,5339576.7,1377.55,2
-11677496.22,5339576.04,1356.68,2
-11677534.19,5339461.84,1350.82,2
-11677191.89,5340070.33,1356.38,1
-11675174.16,5339804.77,1384.35,2
-11677420.76,5339765.44,1351.18,1
-11675099.32,5339653.04,1381.24,1
-11676887.81,5340299.09,1356.33,2
-11675021.41,5339422.28,1368.0,2
-11675137.57,5339728.58,1383.02,1
-11677305.68,5339956.51,1347.81,2
-11677496.5,5339613.28,1353.48,2
-11677533.84,5339499.25,1352.95,1
-11675289.32,5339955.33,1386.12,1
-11677456.9,5339726.26,1345.89,2
-11677077.81,5340184.41,1359.7,2
-11675328.35,5339993.91,1384.92,1
-11675974.45,5340412.97,1352.58,2
-11675059.07,5339499.23,1374.65,2
-11677495.35,5339651.79,1348.69,1
-11675364.71,5340031.63,1382.98,2
-11675136.71,5339690.79,1381.67,2
-11676431.69,5340450.52,1346.74,1
-11677571.96,5339462.2,1348.22,1
-11677267.69,5340032.27,1353.73,2
-11676240.71,5340450.62,1353.5,2
-11677305.96,5339994.6,1349.74,2
-11675136.84,5339652.57,1381.03,1
-11675173.18,5339727.94,1382.03,1
-11677420.04,5339842.04,1351.12,1
-11677571.75,5339499.96,1349.96,2
-11675099.66,5339543.23,1376.88,1
-11677496.24,5339727.29,1344.83,2
-11677457.3,5339804.38,1348.12,2
-11675173.23,5339690.95,1380.75,1
-11675479.23,5340107.51,1378.92,1
-11675136.63,5339576.82,1378.71,2
-11677495.41,5339765.74,1343.59,2
-11675821.88,5340337.04,1359.12,2
-11677268.34,5340070.41,1354.72,2
-11677306.59,5340031.8,1352.6,2
-11675173.21,5339653.02,1380.2,1
-11675326.49,5339918.48,1383.83,2
-11676963.42,5340298.52,1356.89,2
-11675211.07,5339726.6,1380.46,2
-11676278.42,5340450.75,1351.39,2
-11677040.13,5340260.71,1358.35,2
-11675289.77,5339842.17,1383.5,2
-11677495.5,5339805.14,1344.62,1
-11675174.92,5339615.02,1380.21,1
-11675557.4,5340148.58,1373.32,2
-11675213.01,5339690.97,1379.41,1
-11675527.09,5340117.26,1376.8,2
-11677458.88,5339879.57,1349.66,2
-11675174.21,5339576.3,1377.98,2
-11677306.04,5340070.56,1350.76,2
-11677343.14,5340033.38,1348.3,1
-11677648.93,5339462.42,1348.37,1
-11677572.7,5339689.6,1349.28,2
-11675249.78,5339728.96,1379.58,2
-11675137.67,5339423.46,1367.1,2
-11676316.24,5340452.12,1348.35,2
-11677610.64,5339614.01,1353.94,2
-11677534.12,5339803.7,1341.71,2
-11675211.97,5339614.11,1378.52,1
-11677648.53,5339537.36,1354.33,2
-11677686.5,5339423.79,1345.82,2
-11675211.75,5339579.59,1376.87,2
-11677343.06,5340070.39,1347.92,1
-11677570.85,5339766.01,1343.55,2
-11677685.76,5339462.25,1347.68,2
-11675213.18,5339573.89,1376.35,2
-11677419.9,5339994.38,1342.16,2
-11675897.65,5340336.92,1355.42,2
-11677610.99,5339689.64,1348.99,2
-11675262.58,5339684.02,1376.81,2
-11675252.16,5339653.28,1377.47,1
-11675288.55,5339730.52,1378.88,1
-11677040.08,5340298.5,1358.62,2
-11677686.77,5339499.66,1349.87,2
-11675441.53,5339956.78,1381.01,2
-11676126.01,5340413.01,1351.43,2
-11677230.18,5340184.78,1353.74,2
-11677116.23,5340261.02,1358.31,2
-11677611.11,5339727.13,1346.85,2
-11675251.12,5339614.87,1377.02,1
-11677686.59,5339537.64,1353.44,2
-11676011.95,5340375.12,1351.39,2
-11675287.98,5339690.58,1376.82,2
-11677723.63,5339462.02,1345.71,2
-11677611.3,5339765.2,1344.41,2
-11675440.74,5339917.32,1379.46,1
-11677495.83,5339955.21,1342.45,2
-11677686.08,5339613.7,1352.24,2
-11675330.22,5339724.1,1376.81,2
-11675480.09,5339955.89,1380.87,1
-11676164.21,5340412.88,1351.92,2
-11677648.38,5339725.15,1345.17,1
-11675516.25,5339994.33,1381.21,2
-11677612.17,5339802.29,1341.83,1
-11676392.63,5340451.37,1346.55,2
-11677724.35,5339537.48,1349.77,1
-11676050.41,5340376.2,1351.44,2
-11677686.4,5339651.45,1350.57,2
-11675252.19,5339499.17,1369.28,2
-11675365.98,5339766.41,1377.32,1
-11675328.71,5339689.44,1375.39,2
-11675594.45,5340070.92,1373.23,2
-11677747.04,5339501.63,1346.22,2
-11677419.78,5340070.68,1343.76,2
-11675440.96,5339880.44,1377.79,1
-11676925.51,5340374.98,1359.79,2
-11677458.47,5340033.25,1340.89,2
-11677723.6,5339576.16,1351.71,1
-11677496.03,5339994.1,1339.95,2
-11675251.5,5339460.92,1367.17,2
-11675364.0,5339746.17,1376.86,1
-11675289.62,5339573.67,1373.99,2
-11677609.63,5339841.39,1339.58,1
-11677686.73,5339689.13,1346.64,2
-11675973.78,5340336.75,1353.2,2
-11675479.06,5339917.64,1379.3,1
-11675327.6,5339651.81,1374.7,2
-11677724.2,5339613.02,1350.05,2
-11675516.66,5339957.13,1380.9,2
-11675288.8,5339536.58,1371.09,2
-11675408.59,5339794.64,1376.81,2
-11677647.1,5339804.37,1341.98,1
-11677621.39,5339854.77,1338.75,2
-11675423.32,5339812.49,1376.82,2
-11675555.36,5339992.94,1379.89,2
-11675442.31,5339842.02,1376.54,2
-11676811.24,5340413.01,1365.48,2
-11675289.53,5339498.85,1368.55,2
-11677610.74,5339880.87,1338.43,2
-11675403.13,5339764.78,1375.48,2
-11677496.46,5340032.27,1339.98,2
-11677686.92,5339764.62,1340.65,2
-11675479.69,5339878.79,1376.39,2
-11675289.11,5339461.37,1366.35,2
-11677725.25,5339688.43,1345.82,2
-11675936.28,5340298.65,1354.54,2
-11677381.91,5340146.51,1345.52,2
-11676012.16,5340336.29,1351.73,2
-11675442.25,5339804.21,1375.47,2
-11677695.11,5339782.66,1338.75,2
-11677684.76,5339802.98,1339.22,1
-11677611.89,5339919.51,1337.73,2
-11676506.56,5340451.78,1349.05,2
-11675784.21,5340184.47,1361.79,2
-11677761.09,5339649.92,1349.07,1
-11675480.57,5339841.61,1374.93,2
-11677306.34,5340220.99,1350.0,1
-11675897.83,5340260.68,1356.51,2
-11677532.8,5340031.41,1339.58,1
-11675404.08,5339691.07,1372.22,2
-11675441.95,5339765.23,1373.74,2
-11677609.94,5339956.05,1338.08,2
-11675403.29,5339652.36,1373.38,2
-11675859.57,5340222.98,1358.08,2
-11675327.19,5339422.43,1363.36,2
-11677381.82,5340184.49,1345.67,2
-11675442.27,5339727.44,1371.99,2
-11677524.13,5340065.79,1338.52,2
-11677764.06,5339727.56,1344.2,2
-11676888.12,5340412.4,1364.34,2
-11675517.91,5339841.17,1374.01,2
-11675364.6,5339498.47,1369.65,2
-11675404.42,5339612.65,1373.77,2
-11677342.16,5340222.28,1348.06,1
-11677535.01,5340070.03,1339.85,2
-11677572.11,5340032.86,1339.07,2
-11676088.08,5340337.21,1350.12,2
-11677229.74,5340298.48,1353.96,2
-11675365.78,5339422.79,1364.48,2
-11677305.72,5340260.94,1347.63,2
-11675480.2,5339726.4,1370.5,2
-11676316.29,5340413.21,1346.81,2
-11677768.21,5339798.92,1338.79,2
-11675555.71,5339841.65,1372.68,2
