x,y,z,type
412.06,365.34,657.47,2
103.13,71.17,618.28,4
431.42,412.37,562.14,2
185.13,238.82,507.26,2
157.95,13.42,548.04,2
288.74,213.25,556.52,2
237.34,200.48,547.42,2
278.56,296.53,531.09,2
388.86,398.86,633.12,2
350.71,251.08,491.26,2
101.08,351.32,610.39,4
70.33,413.81,430.05,2
314.43,96.1,605.99,4
297.52,18.12,472.84,2
447.61,244.15,467.67,2
295.82,162.41,641.55,4
297.71,211.24,537.41,2
52.17,257.76,463.43,2
311.21,160.79,713.7,4
375.65,414.4,555.96,2
12.97,4.75,472.88,2
18.38,325.36,432.97,2
81.25,406.8,454.79,2
37.03,77.54,561.38,2
209.68,227.28,547.39,2
295.32,318.37,489.59,2
22.84,51.28,540.22,2
27.01,271.79,442.01,2
13.13,240.51,464.18,2
109.28,397.58,466.81,2
38.68,148.53,634.39,4
254.36,88.18,570.49,2
396.53,222.21,498.23,2
156.83,246.3,497.03,2
280.24,253.36,631.1,2
281.27,57.39,490.83,2
192.27,96.44,757.97,4
280.46,352.28,449.95,2
87.24,207.44,512.18,2
269.15,342.17,470.48,2
71.59,144.91,721.92,4
229.11,0.37,536.06,2
26.05,336.49,428.07,2
88.03,289.7,546.84,2
436.23,228.06,495.63,2
208.5,396.22,450.79,2
337.05,232.13,513.35,2
256.05,103.18,551.57,2
400.32,178.58,547.62,2
49.69,408.79,420.13,2
348.01,25.03,441.39,2
9.93,63.3,507.95,1
283.0,240.51,639.93,2
447.77,289.24,510.45,2
232.12,51.01,620.97,2
437.23,93.26,428.81,2
441.27,336.15,548.99,2
146.36,330.55,643.65,4
187.64,47.92,698.49,4
111.79,436.0,445.97,2
58.56,8.39,513.45,2
227.16,386.8,491.24,2
328.18,320.14,524.94,2
253.91,9.32,541.35,2
5.72,292.21,427.84,2
435.25,208.97,513.11,2
441.04,253.22,472.25,2
52.12,85.28,615.39,2
145.13,254.23,523.32,2
156.2,371.34,529.25,4
187.8,176.86,461.39,2
9.67,418.65,416.56,2
220.92,388.29,492.78,2
318.51,390.31,493.98,2
364.73,110.25,602.62,4
368.39,338.0,639.27,4
160.64,187.95,412.88,3
103.21,24.82,537.55,2
48.85,0.91,509.15,2
271.4,213.5,552.78,2
211.58,387.44,471.73,2
341.54,209.96,565.79,3
400.24,348.56,689.23,4
228.61,136.67,549.34,2
334.17,81.09,557.48,2
411.58,204.29,511.54,2
14.44,233.41,461.8,2
204.39,86.94,771.78,4
238.4,361.04,481.88,2
245.72,438.43,420.31,2
285.54,319.51,483.18,2
398.08,161.54,572.56,2
121.93,81.65,622.52,4
122.72,327.02,648.54,4
279.35,301.73,517.99,2
213.33,104.56,674.66,4
163.88,350.53,577.17,4
332.47,257.63,527.22,2
444.12,131.3,439.27,2
114.46,435.84,410.75,2
351.14,224.18,476.04,1
207.03,281.54,526.11,2
82.37,370.33,522.35,2
84.61,16.32,529.97,2
394.73,52.54,437.12,2
212.88,383.75,482.15,2
71.94,401.63,440.12,2
398.11,180.18,554.44,2
57.31,264.27,453.66,2
254.67,382.57,471.47,2
305.14,136.26,677.7,4
52.79,362.93,456.95,2
271.31,342.71,476.15,2
131.44,239.63,484.23,2
133.65,333.99,657.84,4
433.44,143.81,466.13,2
58.12,317.04,481.58,2
50.86,182.32,559.6,2
256.61,6.57,500.9,2
198.16,425.87,423.97,2
301.39,25.91,492.92,2
379.15,350.61,660.8,4
18.72,349.07,402.77,2
238.88,104.99,618.99,2
100.94,60.6,579.58,2
175.77,50.91,694.16,2
206.03,296.82,512.4,2
273.6,388.86,457.82,2
258.64,218.93,608.04,4
68.93,313.34,529.47,2
170.06,176.47,453.53,2
91.94,434.4,414.38,2
316.53,34.83,484.26,2
213.29,194.32,512.58,2
356.74,336.25,621.71,2
278.32,232.24,613.3,2
288.63,354.63,449.95,2
305.91,249.74,540.08,2
409.1,115.12,477.83,2
328.25,413.65,480.85,2
36.83,130.8,634.43,2
139.96,269.73,545.04,2
283.89,211.64,556.36,2
47.04,331.13,470.35,2
31.77,165.17,558.23,2
261.88,123.33,560.2,2
16.96,209.07,495.4,2
352.31,78.35,538.92,2
155.02,81.56,650.22,2
442.58,90.66,442.21,2
106.43,383.61,493.07,2
261.69,185.0,541.85,2
192.46,46.3,675.68,2
440.54,53.95,423.13,2
310.95,211.39,565.8,3
167.69,220.49,444.43,2
186.22,420.8,463.82,2
352.6,226.65,477.23,1
270.28,357.78,486.04,2
129.6,40.92,561.96,2
77.95,26.12,523.43,2
34.64,224.86,483.64,2
94.32,270.69,514.36,2
274.49,154.61,589.63,4
406.24,204.62,513.05,2
306.26,177.87,669.22,4
363.93,234.58,495.55,2
151.47,179.47,415.61,3
449.91,1.61,416.89,2
262.12,40.57,525.31,2
409.65,163.04,512.8,2
141.35,337.11,630.97,4
256.6,375.46,477.81,2
404.8,311.82,550.13,2
300.14,338.05,473.6,2
143.52,418.36,410.69,2
283.74,428.25,480.44,2
317.8,113.65,683.77,4
273.04,176.17,583.44,2
307.22,137.29,698.72,4
427.67,142.3,481.91,2
417.17,68.54,445.75,2
119.23,127.96,644.45,2
264.75,233.1,639.32,2
46.4,337.9,486.11,2
175.57,59.29,719.65,4
305.54,361.61,444.24,2
112.32,88.63,646.93,2
91.42,320.99,609.28,4
24.46,165.07,589.17,2
317.42,265.7,518.22,2
435.2,84.12,420.94,2
106.23,304.63,623.58,4
400.69,109.35,533.51,2
301.94,123.85,668.58,4
106.08,413.61,424.04,2
385.64,92.38,462.06,2
97.25,214.39,492.6,2
89.38,97.2,720.13,4
197.06,279.58,518.86,2
356.98,70.97,502.45,2
405.82,65.3,446.23,2
110.61,181.41,502.34,2
105.78,18.48,544.09,2
201.27,208.42,474.38,2
252.26,69.03,594.33,2
108.29,389.92,491.07,2
188.3,385.81,454.16,2
314.28,306.37,510.6,2
281.46,333.78,472.12,2
280.84,95.73,555.99,2
299.35,297.63,502.07,2
137.94,281.08,586.41,2
109.67,31.57,534.2,2
424.17,9.86,436.68,2
415.04,256.87,444.68,2
166.36,221.31,495.86,2
147.98,133.55,526.53,2
302.41,312.43,493.18,2
170.12,325.88,589.06,2
145.03,194.15,478.25,3
45.68,224.25,486.88,2
77.18,188.47,518.53,2
241.56,264.13,639.16,4
54.01,387.19,445.24,2
98.28,65.64,590.2,2
79.13,402.76,443.39,2
392.41,183.31,567.82,2
385.92,288.06,503.07,2
421.94,447.58,520.3,2
247.97,405.96,443.59,2
443.32,293.8,524.78,2
154.47,45.31,609.05,2
359.23,243.13,502.98,2
304.04,129.36,697.65,4
52.92,268.71,463.64,2
298.42,335.12,480.9,2
281.38,229.09,619.65,4
81.78,361.52,544.16,4
212.59,165.44,518.27,2
188.28,161.55,456.91,2
94.36,97.54,715.53,4
12.36,402.17,441.57,2
435.66,188.1,504.29,2
97.09,97.48,719.32,4
185.44,108.81,657.1,4
53.36,90.2,644.12,4
349.99,418.5,522.05,2
124.05,301.46,639.61,4
211.57,310.49,502.26,2
371.86,363.14,657.1,4
196.9,207.41,487.68,2
248.35,393.97,478.12,2
306.52,309.66,509.27,2
116.75,431.74,420.84,2
318.48,338.04,506.45,2
10.46,150.89,555.61,2
73.05,130.3,746.55,4
109.11,242.86,485.56,2
184.88,92.94,745.86,4
310.85,403.29,494.12,2
293.38,157.19,651.45,4
116.97,224.96,468.37,2
293.63,144.79,672.74,4
22.39,139.18,579.04,2
97.52,64.75,595.25,2
347.52,420.36,505.6,2
339.13,288.11,508.93,2
350.22,188.7,639.39,2
189.47,134.11,540.07,2
111.03,333.14,657.29,4
255.74,98.66,572.26,4
436.04,158.56,489.24,2
351.69,236.72,500.25,2
387.14,246.23,475.55,2
210.57,413.2,454.63,2
49.3,136.19,658.18,2
291.38,80.13,549.13,2
177.03,3.61,561.51,2
261.02,219.79,607.9,2
158.95,209.78,450.39,2
5.54,362.28,414.1,2
158.8,379.25,500.21,2
266.7,448.45,439.66,2
268.55,69.69,529.76,2
77.87,430.79,403.71,2
360.99,253.68,494.07,2
448.21,47.31,422.41,2
69.29,422.76,432.14,2
304.57,19.36,468.44,2
145.57,298.7,611.99,2
264.65,117.63,542.2,2
74.23,236.86,470.64,2
44.61,33.96,519.16,2
247.63,143.18,528.23,2
337.27,276.84,494.87,2
256.54,334.44,478.86,2
373.67,9.33,418.31,2
357.81,138.22,703.3,4
144.62,2.34,539.74,2
383.55,153.77,604.81,2
446.81,186.12,458.79,2
53.12,268.14,464.17,2
330.35,369.91,536.06,4
81.35,128.59,746.72,4
307.06,189.55,629.33,4
166.33,375.31,508.33,2
312.53,61.02,513.24,2
412.71,134.72,527.0,2
234.79,165.74,508.24,2
381.69,402.53,612.13,4
318.23,267.87,537.07,2
79.14,95.31,726.12,4
1.97,161.33,524.43,2
200.63,194.09,456.73,1
226.79,244.4,616.9,4
68.86,192.12,531.44,2
188.68,300.61,515.75,2
431.85,233.94,471.75,2
382.64,139.85,610.15,2
136.05,240.85,478.34,2
55.01,109.88,711.89,4
159.94,258.61,523.04,2
93.64,7.82,542.32,2
188.76,340.89,539.43,2
383.19,167.04,596.59,4
0.69,299.69,424.79,2
5.46,152.14,558.76,2
201.18,274.92,533.24,2
24.58,417.5,436.63,2
81.34,303.68,538.87,2
188.59,39.98,655.7,2
217.29,124.62,574.22,2
60.08,79.35,618.92,4
156.76,275.11,554.01,2
123.18,377.57,510.49,4
379.02,268.29,470.68,2
82.46,63.96,574.07,2
293.69,89.62,558.41,2
372.74,209.35,544.79,2
161.24,427.75,421.17,2
367.25,394.85,634.53,2
103.99,113.92,689.0,2
276.96,176.03,564.82,2
203.71,438.06,398.13,2
236.08,447.31,436.1,2
440.11,18.56,402.86,2
117.68,33.99,538.3,2
441.54,400.77,563.84,2
228.37,221.78,589.73,2
200.01,18.5,585.27,2
122.61,311.99,639.76,4
94.21,323.38,610.5,4
360.43,37.63,451.54,2
232.24,129.85,548.34,2
198.35,260.09,537.67,2
216.0,409.45,453.56,2
314.9,39.15,485.15,2
350.89,130.88,713.14,4
253.95,110.33,567.43,2
314.08,170.83,703.86,4
148.31,230.18,469.17,2
81.28,94.26,721.79,4
31.4,135.12,618.71,2
395.96,219.27,505.75,2
92.62,182.69,543.15,2
145.2,243.02,481.19,2
194.96,304.49,525.15,2
67.9,200.39,508.15,2
73.06,424.38,425.23,2
237.24,394.0,468.95,2
46.7,322.03,460.71,2
275.27,321.0,488.97,2
217.62,340.17,496.19,2
424.21,61.25,414.17,2
369.45,315.4,579.39,4
426.98,0.44,405.19,2
165.72,385.8,483.65,2
328.32,121.06,691.24,4
202.99,136.49,529.19,2
279.52,393.36,464.58,2
62.16,22.15,527.22,2
372.87,151.6,655.58,2
294.65,175.44,642.68,4
205.25,27.35,609.1,2
252.51,189.0,535.25,2
28.51,278.08,431.71,2
348.24,308.38,533.33,2
239.74,100.57,608.63,2
315.66,300.54,489.45,2
22.32,54.89,503.78,2
391.66,350.23,664.73,4
425.84,202.27,481.7,2
176.77,88.38,719.65,4
215.39,3.96,558.48,2
300.9,249.05,565.07,2
223.81,260.96,613.89,2
173.06,231.41,477.19,2
305.13,419.24,454.73,2
107.39,176.92,524.93,2
311.1,27.81,481.33,2
124.37,414.58,428.13,2
223.59,34.82,586.1,2
255.24,122.36,523.5,2
171.95,373.38,494.33,2
249.67,242.33,680.09,4
179.35,149.62,484.84,2
90.99,442.78,435.05,2
30.47,15.85,497.08,2
134.52,134.39,554.35,2
366.48,267.71,493.81,2
165.04,441.86,412.23,2
309.84,272.38,536.24,2
90.77,245.25,488.18,2
186.81,94.09,728.69,4
6.54,176.21,519.9,2
275.28,244.06,663.98,4
50.82,178.47,569.7,2
179.26,27.94,630.78,2
181.6,83.43,737.64,4
256.46,68.99,573.03,2
12.12,250.12,481.03,2
383.93,105.44,525.32,2
65.67,183.85,552.6,2
223.17,72.38,710.0,4
228.73,320.4,478.46,2
351.95,121.07,646.8,4
23.02,334.18,405.71,2
120.7,37.91,548.48,2
118.94,142.73,584.97,2
181.44,416.88,458.3,2
200.05,192.75,478.39,2
87.96,373.13,515.7,2
74.34,61.49,568.7,2
228.53,214.18,549.51,2
208.12,36.74,627.34,2
382.33,247.53,505.13,2
217.07,150.03,497.75,2
133.45,228.95,465.18,2
332.36,392.93,530.57,4
145.55,299.47,619.79,2
68.73,279.24,480.47,2
80.97,137.71,704.67,4
264.58,211.99,585.33,2
247.8,243.52,680.61,4
363.4,52.03,457.57,2
433.41,76.75,454.84,2
372.11,197.39,582.02,2
328.82,2.29,463.21,2
44.99,287.83,436.34,2
358.13,116.94,643.86,4
57.75,155.81,683.57,2
435.05,70.6,436.8,2
410.62,99.12,458.34,2
88.87,65.99,591.2,2
245.0,102.08,574.43,4
208.77,345.1,492.46,2
203.73,2.61,567.41,2
75.3,387.92,466.08,2
76.03,370.6,490.46,2
295.59,180.29,628.32,2
91.72,218.7,473.47,2
205.11,137.76,545.96,2
34.75,419.81,432.26,2
164.21,402.06,469.49,2
51.87,240.08,444.61,2
379.64,340.82,657.44,4
381.03,439.2,550.39,2
95.48,70.72,581.71,2
241.18,47.79,564.28,2
319.71,49.55,496.24,2
274.94,291.35,541.98,2
79.62,223.98,465.46,2
388.96,230.51,450.83,1
329.94,298.82,502.05,2
151.23,448.67,434.51,2
298.94,150.42,678.33,4
188.28,147.4,512.84,2
388.22,434.16,526.93,2
375.1,215.65,521.96,2
6.9,441.43,431.68,2
353.07,260.13,503.51,2
152.33,156.31,496.71,2
28.23,41.87,497.46,2
333.66,434.09,482.32,2
13.54,374.51,421.02,2
251.18,413.47,471.56,2
215.02,398.59,463.22,2
276.86,290.9,564.25,2
290.0,163.84,633.91,2
260.6,416.77,464.41,2
243.07,200.28,550.79,2
205.2,114.1,638.65,2
81.48,194.42,525.53,2
86.54,267.93,499.34,2
100.21,4.82,525.59,2
128.76,205.53,462.69,2
315.42,26.92,499.16,2
350.24,396.74,591.3,4
196.19,385.48,495.76,2
231.89,383.8,483.14,2
424.22,431.75,554.15,2
206.08,153.43,508.85,2
255.51,14.39,533.69,2
113.72,36.0,538.22,2
234.41,359.87,474.3,2
441.7,247.32,486.27,2
139.12,403.95,437.57,2
185.19,7.59,572.04,2
3.62,306.97,410.42,2
137.66,167.64,478.14,2
43.64,285.12,423.86,2
366.49,94.19,583.74,2
354.55,74.24,517.36,2
312.44,90.19,584.75,2
166.64,149.94,488.13,2
96.25,198.29,523.05,2
322.28,148.15,767.63,4
12.02,213.48,474.33,2
50.49,238.5,462.71,2
103.3,88.7,666.26,4
129.26,208.78,460.83,2
325.66,113.66,667.98,2
411.18,214.02,489.27,2
338.04,102.76,634.02,4
130.17,423.1,416.36,2
322.62,178.89,691.89,4
25.86,325.45,424.48,2
256.46,112.84,563.85,2
256.73,343.15,481.11,2
255.89,347.39,472.36,2
0.19,199.43,500.38,2
411.38,385.22,634.07,4
374.32,385.37,668.13,4
138.62,157.7,481.98,2
401.56,36.64,398.46,2
0.1,207.73,511.79,2
186.52,67.74,779.36,4
404.61,352.81,694.74,4
421.04,285.32,504.12,2
237.47,77.38,640.9,4
312.24,393.39,472.27,2
181.46,309.95,545.76,2
368.26,306.05,531.95,2
140.84,141.42,519.27,2
117.06,405.89,446.61,2
87.88,333.68,587.05,4
74.15,217.34,487.13,2
226.4,7.69,556.81,2
323.95,353.01,506.94,2
281.07,154.7,613.51,2
412.07,377.81,662.95,4
149.84,404.82,452.91,2
331.14,279.11,517.74,2
162.6,128.05,539.88,2
47.68,396.93,432.16,2
275.22,254.7,633.46,2
173.57,148.98,515.15,2
196.11,123.06,594.01,4
178.68,215.49,467.23,2
170.95,152.9,485.98,2
98.5,405.46,432.29,2
253.07,115.14,546.95,2
445.79,69.04,420.72,2
327.49,329.11,516.69,2
318.36,45.75,492.81,2
271.03,374.41,463.2,2
304.44,247.74,550.78,2
358.72,392.18,601.53,2
166.65,114.48,589.85,2
364.76,62.57,483.57,2
8.16,333.58,423.44,2
302.66,178.31,644.27,4
101.26,321.29,632.56,4
138.66,349.73,620.72,4
268.49,346.24,447.24,2
233.11,37.76,577.83,2
423.15,315.86,544.3,2
217.19,6.36,552.21,2
138.08,97.22,599.61,2
269.52,276.91,586.25,2
131.0,269.5,539.53,2
116.18,292.82,609.83,2
114.88,187.11,499.17,2
339.52,340.35,550.8,4
2.46,431.8,434.36,2
306.94,256.49,569.98,2
264.3,133.62,539.16,2
91.32,195.99,509.61,2
101.99,437.74,428.1,2
91.97,420.64,421.29,2
47.98,262.66,444.95,2
187.61,281.56,517.32,2
174.03,19.48,570.56,2
145.87,246.0,522.19,2
225.87,305.53,522.77,2
440.58,132.47,454.22,2
354.74,323.24,559.57,2
233.3,35.21,591.15,4
40.49,307.16,442.48,2
377.34,379.26,656.88,4
12.1,0.96,463.43,2
276.42,237.08,639.23,2
300.6,27.35,481.09,2
190.82,222.0,506.28,2
149.36,371.68,551.09,2
147.73,426.79,421.05,2
168.56,196.81,423.29,1
186.69,438.23,418.05,2
28.36,330.67,415.38,2
333.95,243.31,523.59,2
439.19,9.81,425.85,2
231.65,370.37,481.19,2
242.42,173.46,540.06,2
224.51,38.13,610.77,4
176.92,299.54,539.35,2
22.05,145.74,583.04,2
444.14,139.7,451.92,2
179.77,414.13,444.62,2
24.22,224.16,493.42,2
166.34,66.69,703.38,4
296.66,341.45,464.04,2
119.97,391.53,485.41,2
326.72,67.07,538.96,2
318.02,120.31,693.34,4
430.84,241.36,474.43,2
373.25,184.57,617.01,2
390.27,62.58,446.09,2
51.24,330.52,475.17,2
111.26,246.99,504.92,2
244.08,30.52,552.25,2
136.08,340.97,625.2,4
52.92,44.48,513.59,2
391.86,439.12,536.21,2
353.86,159.39,740.38,4
277.65,368.57,460.37,2
302.24,252.87,560.57,2
101.22,33.81,545.27,2
94.06,128.12,764.51,4
371.36,413.89,597.11,2
448.05,341.29,547.33,2
197.56,428.66,433.63,2
58.2,20.44,513.74,2
370.19,286.05,501.67,2
221.04,5.72,554.56,2
232.27,389.46,486.55,2
136.16,347.08,623.2,4
366.86,200.54,587.44,2
388.68,300.95,518.86,2
171.4,117.23,578.68,2
430.82,5.67,420.98,2
349.04,1.28,439.41,2
432.09,227.28,496.58,2
327.55,211.36,558.31,3
227.8,381.85,489.94,2
167.98,412.26,453.75,2
128.08,353.9,603.5,4
304.1,79.89,534.46,2
284.05,40.42,487.55,2
121.17,139.55,608.6,2
331.87,153.23,744.91,4
148.78,71.9,644.09,2
370.66,102.59,552.48,2
418.92,105.55,465.77,2
286.32,39.06,496.45,2
121.83,97.37,641.33,4
42.62,185.91,540.75,2
76.46,114.08,771.06,4
148.79,127.6,538.06,2
36.24,424.25,413.84,2
313.18,95.75,598.84,2
206.64,277.96,516.3,2
352.96,315.63,532.4,2
241.08,46.61,566.49,2
435.99,427.89,523.51,2
220.46,122.66,591.94,2
50.31,87.02,617.26,4
267.24,282.38,570.69,4
381.15,108.19,547.15,2
121.84,250.2,504.77,2
88.75,28.33,531.01,2
414.23,309.64,564.57,2
246.74,341.57,478.51,2
103.27,183.11,532.02,2
343.58,314.75,543.61,2
256.81,178.85,528.7,2
144.72,49.07,570.62,2
86.61,219.48,475.53,2
206.78,366.78,489.9,2
413.39,203.02,515.17,2
201.64,317.95,516.47,2
374.14,63.72,461.64,2
431.12,169.73,501.37,2
9.49,239.19,458.37,2
188.72,401.69,458.1,2
94.62,207.36,499.89,2
333.21,126.57,709.49,4
247.32,245.25,692.0,4
356.72,20.41,439.01,2
438.4,330.49,547.29,2
40.36,60.63,557.13,2
424.92,290.26,518.29,2
142.2,284.62,587.51,2
132.13,303.39,636.22,2
111.75,36.4,568.08,2
87.61,404.18,445.96,2
192.77,385.54,461.18,2
211.93,351.41,492.91,2
354.55,322.04,556.23,2
334.95,260.03,476.03,2
121.89,236.52,486.05,2
274.45,406.55,465.21,2
381.53,152.72,593.71,4
309.79,23.12,474.16,2
181.56,431.02,431.84,2
115.92,117.85,644.44,2
340.01,336.31,560.47,4
350.64,273.34,483.83,2
327.01,284.46,509.74,2
41.65,397.81,434.89,2
140.14,233.63,488.15,2
35.85,328.8,448.46,2
80.68,100.1,738.77,4
237.46,314.49,484.09,2
74.21,399.16,439.25,2
90.12,47.08,555.04,2
377.15,442.6,512.7,2
119.46,371.3,552.63,2
240.58,258.26,655.02,4
108.39,405.71,436.23,2
53.66,151.5,670.03,2
144.56,78.08,617.69,2
386.33,247.54,472.9,2
29.24,443.45,400.46,2
340.96,249.04,489.08,2
131.53,238.94,490.82,2
147.06,80.77,630.56,4
88.82,417.05,448.76,2
199.22,254.52,547.06,2
440.07,103.05,425.2,2
319.17,202.01,594.75,3
143.88,311.94,634.56,2
439.14,49.7,415.23,2
336.66,27.59,454.48,2
408.05,351.3,674.32,4
105.71,333.48,624.04,4
409.88,276.04,477.41,2
330.39,110.37,675.03,4
265.13,60.87,518.1,2
158.35,440.66,404.71,2
13.34,228.63,479.34,2
72.83,217.56,484.83,2
13.55,176.08,538.43,2
447.61,7.95,400.25,2
77.81,264.33,503.98,2
107.17,226.39,466.8,2
373.83,6.4,425.29,2
225.33,149.54,506.91,2
402.74,20.81,402.52,2
118.41,225.99,482.45,2
323.47,437.21,487.8,2
400.7,113.12,500.76,2
94.13,436.82,406.51,2
206.43,122.47,603.31,4
98.9,238.98,490.62,2
319.98,100.89,594.15,2
49.22,394.35,427.44,2
380.56,50.62,442.43,2
185.28,256.14,503.45,2
299.36,325.24,467.25,2
130.28,259.22,521.33,2
57.51,67.4,576.44,2
46.67,184.79,545.92,2
202.28,295.45,499.55,2
437.39,44.85,413.86,2
118.72,418.61,447.45,2
4.38,234.86,479.46,2
187.27,398.33,472.57,2
269.29,294.48,538.51,2
116.49,25.25,556.83,2
157.18,21.94,574.29,2
436.78,442.97,509.39,2
358.61,380.98,643.08,4
395.9,153.3,572.6,2
252.59,264.34,646.73,4
14.92,39.92,494.85,2
393.94,216.67,498.12,2
6.02,353.63,417.12,2
138.91,339.73,627.44,4
376.95,395.38,650.76,2
164.69,309.92,584.17,2
360.53,34.89,437.04,2
120.34,82.62,629.67,2
205.55,248.0,549.91,2
266.2,414.1,470.84,2
205.79,13.88,563.01,2
399.1,396.69,641.6,2
121.98,315.72,662.85,4
402.32,307.0,536.68,2
436.2,137.65,482.98,2
355.65,206.85,556.32,2
327.77,438.42,482.61,2
126.96,272.01,553.3,2
423.98,169.48,489.78,2
318.31,48.85,487.81,2
68.32,432.49,394.38,2
153.52,86.6,634.09,2
114.74,189.46,499.31,2
284.58,125.02,613.14,2
70.29,425.68,411.89,2
30.01,308.54,440.26,2
190.18,147.81,499.41,2
256.26,120.05,542.02,2
90.07,414.13,439.91,2
369.09,344.83,658.78,4
8.6,283.33,440.15,2
247.38,0.71,518.5,2
112.99,23.63,545.81,2
191.67,209.9,483.34,2
357.68,264.26,494.09,2
321.15,241.45,564.11,2
430.32,356.98,607.32,4
422.06,315.85,561.41,2
319.85,52.18,511.62,2
252.37,50.35,527.92,2
316.11,396.7,497.88,2
197.79,67.67,768.19,4
332.49,404.96,516.66,2
354.35,48.56,461.62,2
382.03,93.64,487.33,2
263.47,238.58,656.61,4
320.38,231.96,541.3,3
122.23,153.25,554.05,2
423.05,383.47,620.67,4
270.27,371.24,448.51,2
204.5,269.45,541.72,2
77.65,38.43,538.07,2
174.32,188.04,436.01,1
2.65,126.24,514.6,2
78.52,83.21,669.23,2
212.11,47.1,663.4,4
61.8,449.83,409.19,2
252.87,231.09,658.38,4
252.08,135.5,546.92,2
415.44,393.58,614.79,2
392.6,207.91,549.75,2
356.68,384.65,625.09,4
436.15,388.43,592.67,2
438.91,417.46,565.63,2
304.0,226.09,525.73,3
223.36,105.31,654.45,4
164.56,80.7,703.84,4
180.55,144.4,495.57,2
286.97,361.62,466.69,2
154.4,277.73,556.64,2
420.19,393.81,583.24,2
92.96,146.02,643.42,2
163.87,328.62,591.24,2
235.9,193.82,545.88,2
112.51,199.75,480.2,2
212.21,432.52,427.15,2
185.72,352.76,518.75,2
247.23,282.53,613.0,2
216.59,277.86,571.1,4
87.03,338.13,591.29,4
309.86,153.01,729.72,4
369.04,82.53,489.29,2
31.26,71.52,540.29,2
263.84,169.14,533.58,2
147.25,67.31,625.05,4
88.85,186.56,529.92,2
51.42,420.73,422.38,2
139.27,92.76,627.67,4
241.14,10.58,539.42,2
378.6,226.92,480.86,1
214.6,70.7,751.7,4
164.92,130.27,535.8,2
80.82,124.52,775.64,4
139.29,395.17,466.82,2
111.34,176.24,541.51,2
57.13,43.26,515.11,2
153.86,289.69,587.23,2
56.88,199.03,522.25,2
57.73,198.45,533.59,2
44.8,195.21,539.59,2
348.42,147.96,726.28,4
71.98,164.95,642.58,4
0.65,409.16,403.32,2
67.07,190.59,548.26,2
30.22,436.98,408.84,2
117.04,394.88,479.32,2
380.35,276.58,498.95,2
20.98,16.67,491.65,2
375.08,92.4,499.7,2
205.17,18.57,583.72,2
270.52,301.56,526.76,2
150.47,6.17,527.58,2
421.45,16.25,396.33,2
306.76,252.61,531.95,2
322.53,100.09,654.93,2
402.27,106.23,481.58,2
130.37,211.0,459.54,2
273.77,293.7,535.64,2
59.48,425.93,398.81,2
365.55,66.0,462.0,2
105.52,191.0,507.67,2
217.79,347.43,506.17,2
40.36,243.54,443.32,2
113.33,388.73,490.31,2
230.72,396.68,456.42,2
15.59,365.82,431.05,2
38.88,203.57,506.51,2
296.68,390.65,468.5,2
172.92,66.09,711.99,4
57.61,388.94,465.01,2
217.12,222.38,558.42,2
372.97,207.66,531.3,2
275.41,213.81,570.28,4
32.61,368.93,429.0,2
172.62,196.02,412.62,1
250.83,338.6,469.04,2
52.52,318.39,481.56,2
46.53,299.16,450.4,2
395.88,281.21,493.01,2
102.14,306.96,607.09,2
272.58,93.47,556.68,2
110.44,10.52,543.1,2
337.27,279.18,501.14,2
177.07,427.97,433.25,2
67.04,444.23,422.79,2
100.23,156.52,613.1,2
173.44,243.38,497.12,2
238.14,45.64,567.48,2
292.29,28.85,469.91,2
113.9,102.79,687.64,2
334.02,0.57,433.85,2
294.34,218.54,528.4,2
309.69,0.08,441.86,2
340.07,38.42,458.67,2
390.62,344.85,684.66,4
285.16,384.57,454.37,2
156.32,293.74,571.22,4
304.77,396.52,476.09,2
81.77,113.04,778.11,4
154.39,365.08,559.99,4
249.84,378.9,478.94,2
116.48,152.6,565.47,2
379.78,57.78,452.3,2
285.06,286.86,546.18,2
92.57,312.78,610.9,4
279.18,221.01,589.11,2
329.13,40.7,502.81,2
18.35,415.6,426.25,2
301.65,178.59,654.56,4
130.18,206.57,455.09,2
279.21,16.45,476.38,2
119.21,133.85,616.77,2
121.15,54.73,573.04,2
318.38,90.53,589.24,2
105.88,258.14,527.94,2
91.05,56.95,582.44,2
68.59,159.87,647.86,2
279.74,264.48,622.61,4
97.74,391.43,476.92,2
389.31,330.4,634.33,4
369.71,115.17,597.47,4
262.84,240.89,668.84,4
90.7,95.5,704.5,4
347.71,173.94,690.14,4
381.64,227.08,481.73,1
329.93,0.45,440.57,2
363.13,408.82,555.31,2
122.48,337.65,668.69,4
22.2,441.33,430.83,2
359.18,121.21,664.79,4
101.13,39.41,536.02,2
410.28,289.96,499.68,2
219.64,247.33,608.06,2
284.71,91.83,553.91,2
128.48,160.25,505.98,2
3.93,436.44,433.6,2
288.9,29.15,494.05,2
260.43,299.28,542.95,2
430.09,380.47,600.9,2
356.05,407.83,560.19,2
369.33,134.05,633.88,2
51.89,295.83,466.42,2
429.89,393.1,608.42,2
322.17,327.49,511.86,2
222.34,57.1,686.73,4
321.0,442.58,475.92,2
415.74,25.0,408.42,2
289.75,367.96,461.65,2
282.7,253.91,627.59,4
53.46,22.74,483.28,2
228.95,58.17,667.26,4
233.88,73.25,646.87,4
434.12,236.21,504.05,2
130.4,226.84,467.92,2
