x,y,z,type
22.9,89.19,395.83,1
71.59,87.62,377.5,1
63.45,44.26,388.38,3
9.33,89.62,395.7,1
4.85,56.39,444.38,2
51.85,36.47,398.81,1
71.58,3.68,376.8,1
48.28,91.92,411.61,1
47.94,68.95,392.07,1
37.01,98.19,406.95,1
91.05,92.84,408.42,1
15.02,14.7,409.09,1
37.58,98.76,403.43,1
83.12,76.84,367.97,1
47.4,34.06,404.97,1
62.06,83.66,401.21,3
30.25,87.01,402.02,1
4.17,15.22,394.18,1
57.67,47.57,399.28,1
22.93,64.71,497.41,1
25.88,30.52,476.44,2
5.36,28.77,396.44,1
7.23,12.43,407.57,1
34.99,82.15,406.59,1
73.76,13.59,371.74,1
70.73,51.72,381.3,1
84.47,89.73,398.97,1
31.45,13.97,395.52,1
78.67,43.38,390.74,1
87.67,40.36,399.77,1
31.28,93.66,394.45,1
3.58,73.79,406.85,1
10.18,98.53,408.61,1
43.93,27.31,398.08,1
26.68,3.69,378.92,1
69.01,58.83,378.68,1
57.48,78.69,391.69,1
70.93,16.0,387.6,1
42.29,47.42,478.35,2
13.17,59.22,502.91,1
95.99,94.97,400.62,1
36.9,51.98,516.82,4
67.53,39.77,373.66,1
4.69,7.1,401.53,1
92.34,48.63,403.73,1
32.74,43.55,530.8,4
95.47,37.16,396.04,1
40.55,4.03,406.79,1
12.97,88.04,398.49,1
85.8,47.49,399.81,1
84.95,47.68,395.33,1
53.32,43.55,418.88,1
53.74,77.58,401.59,1
32.36,80.82,423.5,1
65.58,68.32,403.7,1
62.08,79.92,392.07,3
76.0,43.43,390.02,1
11.55,33.88,433.04,2
62.12,51.11,386.09,3
27.89,79.88,427.23,1
68.41,78.67,389.91,1
97.67,61.28,404.61,1
53.22,57.37,418.97,1
89.03,68.82,383.92,1
95.27,12.43,395.58,1
52.05,99.28,400.88,1
36.55,75.88,424.5,1
36.54,45.24,521.05,4
21.75,83.1,402.05,1
90.47,41.07,401.15,1
81.56,98.96,387.52,1
54.08,26.94,394.17,1
27.8,98.21,383.41,1
92.53,34.7,400.46,1
9.64,76.69,395.49,1
75.38,53.92,375.62,1
96.95,47.94,386.65,1
46.59,19.21,383.44,1
4.17,11.34,405.07,1
29.82,99.79,380.55,1
1.86,65.61,419.37,1
58.29,64.68,404.38,1
8.16,73.76,393.23,1
97.9,5.15,395.46,1
32.03,39.03,511.67,1
32.54,68.63,452.99,2
53.69,92.39,406.56,1
72.35,77.47,391.1,1
2.78,6.82,402.43,1
99.48,1.67,387.66,1
34.4,38.96,490.3,1
43.18,46.15,482.97,1
79.66,25.26,366.85,1
93.27,52.82,394.01,1
82.7,66.68,384.59,1
52.35,84.12,386.71,1
65.23,70.5,393.72,1
94.79,73.92,403.8,1
81.37,71.35,366.21,1
29.66,8.46,391.64,1
4.23,39.51,435.48,2
45.65,11.36,399.01,1
0.27,47.12,421.54,1
6.03,26.74,401.03,1
26.37,44.73,576.05,4
54.47,82.31,396.07,1
29.25,73.42,450.73,2
29.52,44.88,558.11,4
49.07,73.43,387.04,1
42.14,63.36,434.82,2
15.02,10.61,406.46,1
50.22,58.49,416.63,1
16.64,5.68,412.89,1
95.98,52.18,384.41,1
75.74,35.42,385.1,1
29.74,38.61,521.83,4
72.87,83.63,391.19,1
31.38,54.79,543.48,1
72.08,2.05,377.18,1
16.35,37.99,504.05,1
59.02,30.34,403.88,1
64.41,35.96,398.5,3
46.5,31.34,394.38,1
39.75,36.41,460.37,2
10.42,68.1,415.35,1
55.63,62.11,411.78,1
36.03,23.85,417.88,1
96.89,27.8,403.43,1
23.88,0.15,397.6,1
60.94,92.9,382.93,3
77.27,41.08,382.22,1
46.49,64.11,412.53,1
33.62,20.57,418.85,1
58.82,79.16,392.82,1
52.29,42.14,410.56,1
70.67,25.08,397.01,1
40.39,39.37,460.94,2
22.07,41.64,542.36,1
21.23,77.53,418.42,1
11.49,11.12,397.59,1
79.21,54.81,383.27,1
57.91,89.94,399.74,1
14.39,83.46,397.42,1
17.2,81.83,396.12,1
66.27,98.11,375.67,1
99.3,71.69,403.5,1
93.16,55.11,392.88,1
9.73,24.85,395.14,1
75.07,0.14,378.4,1
60.52,68.02,401.5,3
40.05,64.53,450.7,2
19.72,42.16,541.77,4
36.67,67.54,440.74,2
43.3,93.15,398.39,1
78.04,54.24,388.77,1
30.5,34.11,479.38,2
5.63,20.17,385.21,1
46.07,6.01,401.66,1
8.12,14.19,407.29,1
37.82,43.11,490.87,1
45.87,32.42,407.1,1
77.52,46.44,378.78,1
53.48,48.52,423.88,1
53.58,46.18,407.29,1
50.65,59.15,429.76,1
26.37,50.43,575.58,1
71.14,52.98,373.07,1
40.95,10.52,399.22,1
1.33,73.18,411.25,1
44.0,13.81,399.31,1
33.81,88.99,392.74,1
46.3,17.65,384.85,1
55.67,29.75,394.3,1
62.65,55.71,374.22,3
0.4,9.05,397.08,1
13.26,39.51,493.6,4
94.09,62.4,393.23,1
12.67,91.58,407.58,1
82.28,24.34,366.06,1
21.7,1.68,388.49,1
91.74,93.2,398.86,1
21.03,23.61,423.24,1
88.37,74.4,372.14,1
29.14,8.83,397.14,1
29.04,34.75,486.84,2
20.52,27.31,431.23,2
22.16,9.57,406.36,1
31.08,46.95,550.42,4
89.56,19.47,381.25,1
32.32,75.27,430.79,2
31.53,42.63,545.11,4
95.97,0.5,393.7,1
82.59,81.95,366.77,1
14.4,75.75,404.21,1
53.34,81.14,387.76,1
59.97,13.75,391.38,1
41.74,50.95,490.88,4
11.62,22.18,387.14,1
61.39,56.44,386.75,3
92.39,95.64,389.39,1
23.63,97.21,386.91,1
94.75,90.0,394.43,1
19.24,46.61,570.97,4
41.2,78.85,403.28,1
86.27,79.84,375.21,1
93.04,67.62,395.77,1
2.15,73.63,408.49,1
16.94,74.87,417.26,1
16.2,53.45,558.96,1
11.68,40.3,476.04,2
86.21,24.47,366.49,1
67.29,56.53,366.26,1
22.84,54.42,570.1,1
27.13,17.51,406.27,1
45.23,9.79,411.26,1
88.65,70.72,390.53,1
91.73,39.65,396.21,1
29.16,17.64,415.15,1
20.21,1.68,398.42,1
0.47,32.65,400.54,1
55.09,37.7,395.78,1
26.94,60.88,537.75,1
34.8,16.54,408.75,1
23.88,69.99,453.31,2
51.04,23.49,381.11,1
37.94,60.89,479.15,2
20.68,79.71,408.3,1
68.07,99.79,363.3,1
97.06,10.47,403.97,1
30.33,83.25,421.38,1
67.84,34.69,394.98,1
2.7,13.34,402.28,1
10.36,95.22,417.94,1
86.13,22.8,370.31,1
54.56,63.16,407.23,1
48.55,46.9,444.7,2
80.83,53.79,393.2,1
48.61,87.36,396.11,1
86.56,53.07,394.64,1
30.2,71.63,453.42,2
11.69,8.03,409.66,1
34.82,82.81,414.47,1
67.21,89.1,389.03,1
38.01,60.33,482.57,4
1.52,79.31,399.74,1
40.49,85.56,395.31,1
90.74,93.97,409.18,1
55.98,9.6,390.91,1
62.54,73.21,397.95,3
57.67,97.35,399.83,1
23.67,75.45,428.37,1
9.64,42.16,491.41,4
3.43,8.61,396.09,1
77.52,63.7,375.08,1
14.84,72.23,426.53,1
53.01,32.47,397.05,1
40.33,79.08,405.37,1
26.65,72.37,443.43,2
93.59,9.55,401.52,1
40.55,70.01,421.58,1
41.78,44.24,474.25,2
68.38,28.26,393.73,1
66.3,60.81,387.12,1
9.75,6.51,402.57,1
1.97,96.31,398.41,1
20.91,85.63,410.54,1
6.5,32.35,408.74,1
73.61,18.47,373.77,1
76.85,18.46,385.35,1
67.84,39.27,390.31,1
29.29,67.37,481.33,2
12.06,73.45,398.77,1
52.32,81.46,387.14,1
32.38,31.09,454.08,2
88.86,35.3,395.28,1
32.24,82.56,408.33,1
70.27,42.51,379.79,1
13.9,6.93,414.99,1
18.12,66.2,461.42,2
15.59,40.74,517.81,1
89.4,64.54,387.07,1
97.44,32.39,398.92,1
14.57,53.76,545.81,1
34.26,79.29,411.26,1
85.13,21.23,378.65,1
53.96,99.36,411.42,1
78.23,74.21,376.12,1
41.68,81.13,391.67,1
99.38,48.55,383.59,1
72.9,45.31,376.22,1
81.22,14.02,386.91,1
21.57,60.21,526.33,4
89.06,16.79,384.52,1
66.77,3.16,375.63,1
58.99,88.37,386.93,1
75.84,72.55,389.04,1
73.6,73.2,383.55,1
40.12,12.43,404.11,1
64.94,25.55,396.72,3
20.63,32.15,471.1,2
23.48,7.87,388.12,1
91.96,4.42,405.27,1
66.74,43.78,366.28,1
34.22,24.17,419.2,1
15.74,73.78,407.75,1
13.0,10.65,410.9,1
60.91,82.45,404.11,3
25.27,14.54,402.95,1
3.63,41.89,442.04,2
79.83,88.67,380.27,1
94.77,34.13,404.35,1
52.22,76.18,383.41,1
41.51,27.26,398.13,1
62.64,27.5,404.25,3
69.21,73.17,393.53,1
37.14,47.81,518.53,4
54.7,72.73,393.79,1
34.04,15.48,414.56,1
45.39,56.69,459.01,2
65.29,67.03,390.27,1
74.34,45.88,368.36,1
7.11,53.49,478.27,2
75.31,6.11,377.31,1
25.93,54.82,569.79,4
73.8,54.2,371.69,1
70.73,85.83,377.49,1
59.55,51.5,386.19,1
35.23,40.59,505.56,1
35.6,65.84,459.33,2
82.48,81.91,371.39,1
16.11,19.49,409.09,1
78.2,27.56,378.17,1
2.43,30.05,404.4,1
5.45,17.24,401.48,1
17.33,61.18,514.12,4
93.72,92.62,398.49,1
45.47,58.47,446.09,2
92.27,28.62,392.97,1
92.18,36.1,391.32,1
11.85,53.56,510.76,4
93.46,90.82,398.62,1
0.61,71.63,403.54,1
35.85,55.16,527.68,4
71.13,65.99,387.24,1
76.33,83.66,371.06,1
22.44,82.57,401.54,1
50.39,96.44,407.44,1
92.33,47.0,409.3,1
52.92,83.9,393.17,1
49.47,54.34,431.76,2
24.95,18.92,424.99,1
23.96,99.57,384.41,1
20.92,86.74,399.35,1
28.61,81.34,413.4,1
79.2,11.83,374.16,1
99.16,45.11,389.99,1
32.37,18.7,417.89,1
13.59,6.59,403.88,1
6.61,44.25,473.88,2
46.28,38.93,430.18,2
7.06,47.18,472.47,2
91.21,89.96,396.56,1
31.59,6.16,398.65,1
44.14,47.03,460.97,2
25.53,16.99,411.93,1
13.3,58.48,499.96,4
33.02,80.74,405.43,1
43.73,85.79,391.98,1
48.2,40.7,420.9,1
35.33,72.95,438.71,2
12.71,61.68,474.67,2
52.11,34.49,401.47,1
55.18,83.23,394.57,1
54.77,61.28,406.89,1
75.94,73.1,379.23,1
46.77,18.35,386.57,1
9.86,44.28,502.4,1
77.93,58.78,385.62,1
78.49,33.67,376.68,1
1.31,52.13,433.85,2
36.84,56.5,504.2,4
79.02,44.48,380.96,1
58.72,6.21,381.0,1
75.2,94.81,387.78,1
27.93,86.44,414.0,1
80.09,17.1,384.72,1
58.61,75.89,394.48,1
34.95,63.6,477.11,2
0.14,31.97,404.29,1
42.09,57.93,470.76,2
63.22,89.76,383.45,3
96.75,19.71,396.31,1
23.47,66.18,494.53,4
74.74,80.83,387.86,1
90.22,54.14,400.23,1
42.74,57.78,468.6,2
57.01,41.51,392.24,1
21.72,15.86,405.72,1
18.75,88.78,393.19,1
66.27,92.44,382.27,1
94.12,68.71,391.39,1
62.08,41.24,390.21,3
38.58,87.84,409.56,1
15.61,65.41,460.06,2
1.39,77.06,407.3,1
51.96,65.99,395.79,1
92.18,9.35,395.5,1
99.47,87.18,400.97,1
29.47,7.47,390.5,1
0.43,94.39,394.42,1
36.99,72.62,423.39,1
25.9,33.5,489.0,2
53.13,59.49,419.9,1
7.02,4.64,417.6,1
63.68,64.26,383.18,3
46.59,48.22,459.01,2
22.45,45.46,571.98,4
93.65,33.9,405.71,1
70.22,30.84,385.93,1
8.09,83.61,403.72,1
61.57,39.18,397.08,3
28.02,28.22,453.23,2
85.64,2.7,395.73,1
59.26,74.57,400.76,1
74.96,47.59,385.38,1
4.34,83.34,391.17,1
18.32,96.25,402.19,1
98.0,95.17,398.02,1
52.6,2.87,401.05,1
13.07,90.76,414.36,1
34.3,51.53,541.06,1
8.41,91.66,416.12,1
10.48,10.74,411.95,1
36.4,54.8,513.67,4
47.79,39.88,420.53,1
93.24,72.85,392.48,1
11.81,46.84,527.41,1
70.96,23.6,390.81,1
74.05,17.05,383.27,1
11.66,11.64,408.02,1
77.29,21.82,366.57,1
87.69,63.23,392.55,1
31.07,99.62,391.71,1
66.49,51.96,377.81,1
81.51,19.13,367.3,1
48.71,0.73,420.19,1
69.27,93.54,367.12,1
15.74,87.04,408.65,1
20.8,74.5,429.71,1
6.67,94.11,416.11,1
73.95,34.85,372.96,1
99.19,40.94,387.7,1
5.23,33.54,414.3,1
29.48,86.56,402.81,1
51.13,90.23,393.49,1
41.74,29.3,413.87,1
73.46,9.18,382.86,1
25.72,70.96,449.42,2
64.22,6.34,387.03,3
98.4,0.82,381.22,1
59.25,82.94,392.58,1
25.89,6.51,384.06,1
64.56,56.16,374.4,3
11.47,41.8,499.36,1
79.14,27.35,371.56,1
43.03,53.96,464.78,2
50.69,9.14,408.86,1
21.02,48.25,583.23,4
13.82,77.2,395.48,1
27.23,97.96,380.07,1
0.99,66.45,416.07,1
68.1,19.74,398.55,1
5.15,16.68,405.59,1
37.93,38.26,480.92,4
82.63,41.31,395.53,1
83.53,67.56,384.7,1
4.41,55.9,444.77,2
16.46,0.62,410.33,1
98.58,67.63,401.48,1
88.4,15.83,382.26,1
50.91,8.88,409.88,1
87.45,79.57,381.68,1
26.64,9.32,391.84,1
75.83,38.86,373.49,1
27.82,0.4,383.46,1
34.72,99.82,390.96,1
93.83,34.23,405.25,1
3.16,16.07,396.74,1
87.94,46.16,397.34,1
24.16,2.92,396.3,1
88.21,82.39,387.64,1
50.84,68.02,403.06,1
5.56,18.86,384.3,1
77.18,78.47,375.87,1
37.29,65.7,444.3,2
51.79,51.62,435.26,2
62.3,77.4,394.36,3
8.33,67.23,430.17,2
79.9,90.61,381.62,1
53.78,41.07,416.91,1
99.8,21.89,416.82,1
50.63,91.21,404.54,1
4.99,22.19,399.1,1
21.56,40.56,544.65,4
64.38,23.43,398.94,3
36.94,75.85,409.62,1
42.89,64.67,438.49,2
86.68,31.05,369.5,1
56.71,66.12,402.98,1
74.14,6.78,377.96,1
31.34,84.45,404.05,1
64.79,6.97,377.07,3
16.95,66.1,458.39,2
32.62,18.28,405.06,1
55.98,18.34,402.47,1
55.72,81.7,389.85,1
21.88,87.86,411.48,1
84.83,56.08,402.74,1
18.43,37.74,508.53,1
78.14,10.99,381.68,1
39.76,82.18,404.42,1
1.18,42.43,420.36,1
15.98,57.14,528.57,1
33.72,18.3,410.52,1
78.84,25.15,365.06,1
8.34,61.1,459.2,2
37.15,71.63,430.32,2
59.66,65.65,395.28,1
25.31,70.56,453.69,2
72.48,31.43,388.8,1
32.35,57.58,525.5,4
51.16,62.17,410.89,1
16.58,24.78,406.94,1
55.46,44.62,417.13,1
72.12,91.2,382.34,1
94.47,76.36,394.79,1
35.38,48.87,531.71,4
45.19,13.71,403.89,1
82.5,44.34,399.89,1
55.18,79.2,400.41,1
5.82,27.2,402.56,1
38.73,11.14,395.98,1
18.53,41.52,537.72,4
33.27,81.78,411.71,1
5.99,91.24,408.41,1
65.62,16.2,395.88,1
6.06,36.04,419.24,1
64.88,28.13,402.64,3
80.77,47.09,386.1,1
39.55,91.66,401.8,1
48.37,25.44,381.4,1
62.54,68.48,397.48,3
20.56,30.39,450.17,2
36.1,44.06,524.64,1
25.94,32.08,486.27,2
55.43,37.29,401.62,1
59.17,4.68,398.51,1
5.83,20.6,394.44,1
32.6,99.76,384.63,1
17.85,5.67,396.05,1
52.46,31.03,397.31,1
64.36,25.58,407.19,3
97.32,85.51,399.42,1
4.28,67.7,417.86,1
62.13,3.7,384.32,3
57.94,26.51,405.04,1
9.77,60.67,469.53,2
79.18,46.16,389.73,1
45.75,38.77,428.92,1
25.72,49.47,584.67,1
15.35,54.29,536.69,1
17.88,29.92,451.03,2
34.11,79.01,409.07,1
78.34,0.24,391.02,1
79.58,58.31,380.39,1
35.11,12.7,399.59,1
97.3,88.93,397.43,1
75.8,75.4,369.98,1
24.75,11.89,409.69,1
58.4,29.77,390.55,1
64.47,88.7,384.64,3
4.08,44.02,440.01,2
90.23,39.95,405.06,1
98.11,34.61,394.07,1
46.22,50.08,449.26,2
99.81,11.54,397.38,1
89.48,5.04,410.79,1
53.2,81.59,397.17,1
32.8,92.31,400.82,1
60.21,90.52,394.0,3
59.68,47.58,396.82,1
66.37,70.36,399.5,1
38.48,30.46,426.14,1
84.82,70.38,379.71,1
33.98,14.09,396.87,1
93.51,20.33,392.86,1
98.51,94.04,393.82,1
54.53,8.24,408.41,1
26.29,26.77,450.5,2
16.74,70.4,431.86,2
63.63,73.12,409.43,3
5.93,61.07,446.06,2
58.81,89.96,390.08,1
31.18,5.85,400.38,1
48.51,34.14,401.06,1
25.2,92.6,398.9,1
65.38,68.83,388.11,1
86.98,91.77,386.68,1
52.26,95.7,412.54,1
50.78,50.53,431.62,2
62.3,96.29,384.13,3
27.74,38.13,527.2,4
56.95,89.33,395.31,1
77.12,86.49,388.92,1
39.94,73.47,417.85,1
12.68,87.18,391.3,1
15.85,25.2,422.09,1
56.81,10.06,393.69,1
72.68,34.33,387.64,1
69.05,54.09,379.65,1
53.49,98.63,395.46,1
25.32,29.37,461.84,2
22.55,25.7,427.38,1
57.3,61.36,395.92,1
8.71,8.61,401.49,1
32.6,5.73,396.28,1
1.59,4.03,411.08,1
0.88,59.53,425.96,1
70.45,9.56,369.2,1
47.21,91.74,409.24,1
19.36,6.16,397.28,1
0.33,26.43,403.11,1
60.08,5.43,384.82,3
35.81,73.54,429.35,1
54.74,82.77,385.27,1
35.81,72.52,431.15,2
34.57,44.23,529.14,1
45.23,98.78,417.79,1
12.05,61.23,476.38,2
79.83,68.33,384.7,1
44.28,44.21,467.91,2
39.15,80.51,396.37,1
68.7,33.38,387.63,1
63.09,9.63,391.78,3
37.53,14.51,410.92,1
48.17,13.67,389.77,1
12.23,8.35,406.81,1
47.92,22.47,394.06,1
29.72,99.56,380.99,1
54.97,60.81,398.47,1
9.91,67.73,418.56,1
8.97,47.22,496.25,4
52.79,64.85,398.25,1
17.36,46.65,569.4,1
41.12,62.05,445.71,2
4.22,72.94,392.81,1
51.87,86.44,400.91,1
64.23,68.76,389.67,3
32.57,92.95,394.92,1
47.86,53.46,456.38,2
77.12,21.29,373.8,1
53.72,23.08,383.21,1
74.9,9.02,379.4,1
37.51,0.77,404.36,1
51.07,37.53,409.69,1
80.39,11.58,379.66,1
10.72,69.45,416.98,1
71.36,52.49,382.37,1
27.18,40.01,538.37,4
49.4,31.04,399.05,1
53.03,48.48,421.57,1
21.65,65.59,492.33,2
55.1,97.69,408.35,1
37.93,25.56,414.14,1
53.96,16.57,402.34,1
23.82,91.7,402.29,1
83.21,23.22,373.96,1
82.69,28.96,366.09,1
32.6,74.64,429.08,1
22.44,89.88,405.9,1
76.24,52.29,378.55,1
35.52,95.44,399.25,1
64.54,60.7,382.03,3
25.01,46.29,587.38,1
28.94,58.5,548.25,4
88.06,10.44,398.2,1
73.93,41.84,387.79,1
45.13,70.81,408.23,1
2.08,2.74,413.48,1
59.63,87.72,390.84,1
70.47,98.09,367.06,1
87.18,63.04,393.98,1
29.84,89.58,401.71,1
44.23,46.67,472.29,2
38.84,19.17,395.18,1
23.44,13.6,404.36,1
86.23,38.93,393.7,1
49.49,96.44,420.51,1
28.34,4.61,394.31,1
71.71,66.76,393.88,1
47.1,61.73,436.27,2
8.54,33.25,422.97,1
52.4,38.47,415.3,1
19.71,19.21,410.65,1
64.04,88.21,395.6,3
91.14,0.36,395.27,1
7.4,62.48,445.63,2
70.86,47.61,377.13,1
94.33,17.99,406.77,1
72.84,56.0,384.92,1
51.7,77.27,391.37,1
95.2,44.95,392.73,1
6.17,25.32,385.94,1
13.37,99.82,408.88,1
81.86,2.56,399.48,1
85.2,59.41,398.06,1
94.55,45.77,397.94,1
54.95,83.72,390.18,1
91.2,0.48,399.18,1
30.58,46.82,555.14,4
54.59,15.76,398.87,1
54.37,90.41,396.2,1
3.74,44.41,448.04,2
97.09,95.45,389.98,1
76.78,28.23,376.77,1
99.27,66.28,398.91,1
51.28,33.91,404.63,1
77.51,2.52,394.19,1
16.3,17.45,401.39,1
21.49,50.03,583.55,4
19.93,21.59,413.06,1
91.74,4.35,392.43,1
3.43,64.5,429.13,1
56.73,52.89,400.95,1
25.8,70.99,467.08,2
87.6,45.69,404.36,1
16.54,20.19,398.53,1
34.39,40.2,495.94,4
2.42,57.24,429.85,1
58.23,72.72,400.46,1
55.05,75.59,397.88,1
43.98,6.77,402.71,1
67.03,49.15,376.74,1
10.38,75.48,391.01,1
66.97,37.05,378.68,1
32.58,91.98,401.39,1
94.23,4.46,401.42,1
13.05,40.98,508.57,1
21.83,82.74,401.33,1
97.42,3.56,395.04,1
38.43,52.17,510.68,4
44.67,7.77,417.56,1
32.42,66.63,475.86,2
21.2,81.64,410.86,1
33.81,0.58,391.84,1
17.29,95.03,401.84,1
0.85,91.06,393.29,1
64.97,32.52,392.27,3
63.36,29.66,409.89,3
11.55,76.59,403.02,1
81.57,99.08,405.13,1
32.37,7.05,383.74,1
76.43,4.47,382.4,1
97.31,95.44,395.5,1
77.92,76.98,376.49,1
40.2,37.23,461.35,2
73.68,63.49,380.07,1
86.24,41.76,398.25,1
65.73,95.19,372.02,1
6.12,5.93,404.09,1
91.93,56.93,401.21,1
72.82,14.76,386.0,1
93.23,97.15,407.68,1
15.81,39.85,504.67,4
25.44,13.82,410.61,1
71.0,17.75,387.03,1
72.28,98.13,374.84,1
21.67,72.12,440.53,2
92.38,16.8,390.33,1
32.89,8.9,390.4,1
20.84,37.15,504.6,4
61.41,39.83,383.31,3
55.54,33.79,396.74,1
87.46,68.75,376.2,1
90.97,73.29,395.41,1
88.6,69.99,384.92,1
49.05,95.61,407.15,1
88.94,26.95,383.81,1
9.67,7.98,408.65,1
68.14,42.7,371.83,1
71.55,70.83,384.97,1
60.45,15.06,397.95,3
90.83,87.84,391.8,1
9.04,0.11,424.34,1
34.84,60.06,500.57,1
78.0,65.33,370.76,1
50.69,2.99,414.02,1
7.81,17.96,390.07,1
59.94,98.93,385.22,1
81.7,30.83,368.97,1
75.43,95.92,386.37,1
10.57,15.41,388.98,1
12.89,42.35,509.98,4
48.7,35.12,417.23,1
41.61,16.96,404.73,1
32.91,65.39,483.95,2
2.34,70.04,409.03,1
8.42,28.23,409.2,1
36.72,86.75,398.69,1
56.39,36.01,401.78,1
17.65,68.84,459.12,2
5.71,80.65,392.1,1
63.32,99.05,381.67,3
9.51,91.09,396.67,1
75.51,0.89,389.35,1
3.01,11.3,399.09,1
41.33,99.71,410.45,1
57.12,39.69,409.57,1
95.55,25.13,407.17,1
56.28,60.59,394.17,1
49.82,32.22,405.78,1
45.28,32.52,407.73,1
72.21,21.99,389.63,1
54.63,96.94,393.73,1
69.75,34.48,392.31,1
78.25,77.19,375.06,1
57.77,24.43,392.53,1
59.41,56.31,395.18,1
76.72,2.09,375.54,1
27.98,58.39,540.82,4
71.54,77.28,397.33,1
47.92,50.71,457.63,2
19.69,72.32,435.39,2
11.26,52.36,516.08,1
21.98,21.37,415.39,1
37.94,10.25,410.33,1
45.98,6.62,406.76,1
3.34,6.72,406.09,1
25.76,64.72,506.67,4
2.17,50.53,445.04,2
24.97,59.12,549.51,1
83.32,96.17,403.47,1
31.35,42.73,538.98,4
41.64,64.97,427.36,1
71.53,69.34,379.87,1
8.26,24.89,403.43,1
63.31,54.94,383.73,3
32.77,79.81,411.42,1
10.23,99.52,421.65,1
93.82,99.11,389.57,1
46.29,71.85,389.75,1
11.73,75.01,391.89,1
19.81,40.21,537.12,1
94.22,37.13,387.46,1
90.12,92.51,396.62,1
81.99,65.79,383.38,1
41.66,81.77,391.13,1
90.69,21.01,377.34,1
48.96,27.14,381.97,1
72.65,31.86,390.55,1
25.91,35.56,505.83,4
81.62,77.01,369.68,1
70.16,9.76,384.41,1
77.97,97.37,393.69,1
14.99,95.13,403.7,1
74.87,22.41,385.16,1
8.34,35.95,446.73,2
86.84,58.38,398.8,1
93.72,38.45,397.61,1
61.42,46.32,392.01,3
65.22,41.26,389.72,1
86.39,15.82,391.94,1
0.3,38.64,422.48,1
83.06,75.35,369.16,1
28.68,62.67,518.54,1
90.51,7.77,394.27,1
51.97,97.37,409.29,1
78.13,52.6,387.88,1
45.38,81.48,384.39,1
39.2,16.94,407.18,1
98.01,5.74,395.81,1
66.09,52.61,377.71,1
96.26,97.1,401.45,1
12.06,92.06,413.1,1
15.01,98.19,404.61,1
17.33,8.47,403.5,1
56.98,60.82,394.26,1
89.24,92.63,401.34,1
75.04,4.77,383.61,1
37.78,40.67,479.63,2
33.32,55.53,530.68,4
23.76,71.24,448.21,2
48.44,34.45,416.35,1
9.91,38.19,464.46,2
40.25,70.2,418.2,1
93.86,57.1,392.95,1
10.28,63.8,452.84,2
32.28,14.3,408.37,1
72.66,31.34,376.42,1
69.54,49.92,372.92,1
55.35,4.53,402.02,1
22.03,93.16,403.47,1
69.8,20.95,383.58,1
81.85,28.38,367.59,1
68.29,60.12,375.96,1
42.17,59.92,461.0,2
47.84,53.2,437.67,2
42.04,55.86,476.71,2
88.2,95.01,396.34,1
68.67,68.46,389.87,1
40.33,90.77,404.83,1
24.93,6.29,400.55,1
78.02,6.75,383.95,1
52.2,64.72,408.38,1
39.76,79.87,408.18,1
12.08,96.61,416.12,1
39.45,28.14,424.22,1
38.73,54.18,511.37,1
82.68,96.96,391.53,1
35.05,4.69,397.97,1
9.96,81.15,388.71,1
12.02,50.25,526.91,1
72.82,72.15,384.59,1
83.41,23.52,365.19,1
66.45,21.65,407.83,1
25.33,66.56,491.07,2
45.85,21.25,383.29,1
77.22,5.67,386.57,1
65.68,53.46,366.91,1
31.23,62.23,497.37,4
34.03,32.38,467.92,2
89.24,73.11,386.93,1
89.57,61.76,403.27,1
56.03,3.0,398.79,1
2.79,77.96,388.06,1
88.79,82.15,394.26,1
34.83,22.82,413.9,1
74.13,94.53,376.94,1
6.95,65.88,428.67,1
41.83,7.34,399.41,1
51.94,70.99,396.82,1
67.69,80.8,399.22,1
0.87,24.67,400.06,1
9.85,92.37,409.4,1
46.24,23.65,380.57,1
2.64,5.02,403.77,1
11.83,35.59,459.1,2
78.03,12.47,370.98,1
32.2,93.61,386.71,1
97.37,70.97,411.48,1
51.35,74.27,387.04,1
91.46,59.32,407.26,1
37.26,87.91,396.77,1
80.33,5.46,389.97,1
2.95,37.68,425.09,1
14.17,17.34,400.68,1
44.42,44.81,457.82,2
0.99,99.52,402.99,1
48.71,25.65,384.99,1
78.92,68.88,367.37,1
41.76,55.38,473.17,2
69.79,64.6,386.18,1
0.81,97.21,410.23,1
91.64,95.2,406.04,1
59.28,50.92,394.2,1
88.77,59.43,392.45,1
29.45,42.19,545.37,4
96.19,78.36,400.85,1
28.03,70.36,463.63,2
50.94,54.12,429.79,1
4.85,14.61,401.69,1
40.25,68.24,426.6,1
12.97,22.15,391.88,1
51.33,23.11,379.82,1
95.57,74.57,404.03,1
15.06,91.87,405.87,1
90.78,85.53,394.01,1
73.53,33.95,379.45,1
66.86,22.2,398.46,1
87.56,12.54,391.6,1
2.48,19.36,390.56,1
43.97,0.74,413.24,1
33.29,77.25,431.38,2
94.67,50.01,394.49,1
9.83,35.32,444.59,2
69.2,84.61,389.83,1
17.1,32.16,448.53,2
52.03,52.35,427.16,1
15.04,5.28,404.23,1
92.31,15.33,395.67,1
50.23,63.29,415.66,1
80.13,8.16,392.53,1
30.09,57.4,540.85,4
16.56,0.54,405.9,1
55.82,48.91,407.52,1
64.88,58.48,383.17,3
68.75,63.63,393.38,1
94.54,31.32,391.34,1
41.86,41.81,474.68,2
